,Date,Count,Offense
2525,2021-05-25,10,Assault
2526,2021-05-25,6,Drugs
2527,2021-05-26,13,Fraud
2528,2021-05-26,14,Vandalism
2529,2021-05-26,15,Assault
2530,2021-05-26,3,Drugs
2531,2021-05-27,3,Drugs
2532,2021-05-27,14,Assault
2533,2021-05-27,7,Fraud
2534,2021-05-27,8,Vandalism
2535,2021-05-28,5,Fraud
2536,2021-05-28,4,Drugs
2537,2021-05-28,10,Vandalism
2538,2021-05-28,10,Assault
2539,2021-05-29,2,Drugs
2540,2021-05-29,9,Vandalism
2541,2021-05-29,4,Fraud
2542,2021-05-29,13,Assault
2543,2021-05-30,6,Vandalism
2544,2021-05-30,2,Fraud
2545,2021-05-30,1,Drugs
2546,2021-05-30,20,Assault
2547,2021-05-31,12,Assault
2548,2021-05-31,4,Fraud
2549,2021-05-31,4,Drugs
2550,2021-05-31,9,Vandalism
2551,2021-06-01,12,Fraud
2552,2021-06-01,5,Drugs
2553,2021-06-01,10,Vandalism
2554,2021-06-01,13,Assault
2555,2021-06-02,11,Vandalism
2556,2021-06-02,2,Drugs
2557,2021-06-02,7,Fraud
2558,2021-06-02,16,Assault
2559,2021-06-03,10,Vandalism
2560,2021-06-03,7,Drugs
2561,2021-06-03,8,Assault
2562,2021-06-03,10,Fraud
2563,2021-06-04,10,Fraud
2564,2021-06-04,10,Assault
2565,2021-06-04,7,Vandalism
2566,2021-06-04,3,Drugs
2567,2021-06-05,16,Vandalism
2568,2021-06-05,1,Drugs
2569,2021-06-05,3,Fraud
2570,2021-06-05,17,Assault
2571,2021-06-06,8,Vandalism
2572,2021-06-06,3,Fraud
2573,2021-06-06,14,Assault
2574,2021-06-07,5,Drugs
2575,2021-06-07,10,Vandalism
2576,2021-06-07,9,Fraud
2577,2021-06-07,12,Assault
2578,2021-06-08,2,Fraud
2579,2021-06-08,7,Drugs
2580,2021-06-08,18,Assault
2581,2021-06-08,8,Vandalism
2582,2021-06-09,4,Drugs
2583,2021-06-09,10,Assault
2584,2021-06-09,5,Vandalism
2585,2021-06-09,5,Fraud
2586,2021-06-10,7,Fraud
2587,2021-06-10,5,Vandalism
2588,2021-06-10,2,Drugs
2589,2021-06-10,11,Assault
2590,2021-06-11,13,Vandalism
2591,2021-06-11,6,Drugs
2592,2021-06-11,8,Fraud
2593,2021-06-11,16,Assault
2594,2021-06-12,3,Fraud
2595,2021-06-12,21,Assault
2596,2021-06-12,7,Vandalism
2597,2021-06-12,4,Drugs
2598,2021-06-13,1,Fraud
2599,2021-06-13,21,Assault
2600,2021-06-13,5,Vandalism
2601,2021-06-13,3,Drugs
2602,2021-06-14,14,Vandalism
2603,2021-06-14,1,Drugs
2604,2021-06-14,11,Assault
2605,2021-06-14,6,Fraud
2606,2021-06-15,4,Fraud
2607,2021-06-15,8,Drugs
2608,2021-06-15,12,Assault
2609,2021-06-15,11,Vandalism
2610,2021-06-16,6,Fraud
2611,2021-06-16,14,Vandalism
2612,2021-06-16,10,Assault
2613,2021-06-16,7,Drugs
2614,2021-06-17,3,Fraud
2615,2021-06-17,13,Assault
2616,2021-06-17,18,Vandalism
2617,2021-06-17,6,Drugs
2618,2021-06-18,7,Vandalism
2619,2021-06-18,7,Fraud
2620,2021-06-18,6,Drugs
2621,2021-06-18,21,Assault
2622,2021-06-19,13,Assault
2623,2021-06-19,6,Vandalism
2624,2021-06-19,2,Fraud
2625,2021-06-19,4,Drugs
2626,2021-06-20,9,Assault
2627,2021-06-20,1,Fraud
2628,2021-06-20,7,Vandalism
2629,2021-06-20,1,Drugs
2630,2021-06-21,10,Assault
2631,2021-06-21,15,Fraud
2632,2021-06-21,9,Vandalism
2633,2021-06-21,8,Drugs
2634,2021-06-22,10,Vandalism
2635,2021-06-22,8,Fraud
2636,2021-06-22,14,Assault
2637,2021-06-22,8,Drugs
2638,2021-06-23,17,Assault
2639,2021-06-23,5,Drugs
2640,2021-06-23,10,Vandalism
2641,2021-06-23,6,Fraud
2642,2021-06-24,9,Vandalism
2643,2021-06-24,16,Assault
2644,2021-06-24,5,Fraud
2645,2021-06-24,4,Drugs
2646,2021-06-25,12,Vandalism
2647,2021-06-25,9,Drugs
2648,2021-06-25,8,Assault
2649,2021-06-25,7,Fraud
2650,2021-06-26,17,Assault
2651,2021-06-26,12,Vandalism
2652,2021-06-26,1,Drugs
2653,2021-06-26,3,Fraud
2654,2021-06-27,3,Fraud
2655,2021-06-27,12,Assault
2656,2021-06-27,3,Drugs
2657,2021-06-27,7,Vandalism
2658,2021-06-28,8,Vandalism
2659,2021-06-28,3,Drugs
2660,2021-06-28,11,Assault
2661,2021-06-28,10,Fraud
2662,2021-06-29,14,Assault
2663,2021-06-29,6,Vandalism
2664,2021-06-29,5,Fraud
2665,2021-06-29,4,Drugs
2666,2021-06-30,6,Drugs
2667,2021-06-30,3,Fraud
2668,2021-06-30,8,Assault
2669,2021-06-30,8,Vandalism
2670,2021-07-01,9,Assault
2671,2021-07-01,4,Drugs
2672,2021-07-01,9,Fraud
2673,2021-07-01,10,Vandalism
2674,2021-07-02,1,Drugs
2675,2021-07-02,3,Fraud
2676,2021-07-02,11,Assault
2677,2021-07-02,5,Vandalism
2678,2021-07-03,9,Vandalism
2679,2021-07-03,1,Fraud
2680,2021-07-03,13,Assault
2681,2021-07-04,17,Assault
2682,2021-07-04,1,Drugs
2683,2021-07-04,2,Fraud
2684,2021-07-04,14,Vandalism
2685,2021-07-05,13,Vandalism
2686,2021-07-05,1,Drugs
2687,2021-07-05,7,Fraud
2688,2021-07-05,11,Assault
2689,2021-07-06,7,Vandalism
2690,2021-07-06,9,Fraud
2691,2021-07-06,3,Drugs
2692,2021-07-06,12,Assault
2693,2021-07-07,7,Vandalism
2694,2021-07-07,14,Assault
2695,2021-07-07,7,Drugs
2696,2021-07-07,11,Fraud
2697,2021-07-08,9,Assault
2698,2021-07-08,3,Vandalism
2699,2021-07-08,6,Drugs
2700,2021-07-09,4,Drugs
2701,2021-07-09,16,Assault
2702,2021-07-09,12,Vandalism
2703,2021-07-09,3,Fraud
2704,2021-07-10,10,Vandalism
2705,2021-07-10,6,Fraud
2706,2021-07-10,20,Assault
2707,2021-07-10,3,Drugs
2708,2021-07-11,16,Assault
2709,2021-07-11,14,Vandalism
2710,2021-07-12,8,Assault
2711,2021-07-12,3,Drugs
2712,2021-07-12,12,Fraud
2713,2021-07-12,9,Vandalism
2714,2021-07-13,6,Fraud
2715,2021-07-13,5,Vandalism
2716,2021-07-13,13,Assault
2717,2021-07-13,6,Drugs
2718,2021-07-14,10,Vandalism
2719,2021-07-14,6,Assault
2720,2021-07-14,2,Fraud
2721,2021-07-14,8,Drugs
2722,2021-07-15,12,Assault
2723,2021-07-15,5,Drugs
2724,2021-07-15,7,Vandalism
2725,2021-07-15,3,Fraud
2726,2021-07-16,7,Drugs
2727,2021-07-16,12,Assault
2728,2021-07-16,9,Vandalism
2729,2021-07-16,4,Fraud
2730,2021-07-17,18,Assault
2731,2021-07-17,2,Fraud
2732,2021-07-17,12,Vandalism
2733,2021-07-17,1,Drugs
2734,2021-07-18,9,Fraud
2735,2021-07-18,9,Assault
2736,2021-07-18,11,Vandalism
2737,2021-07-18,2,Drugs
2738,2021-07-19,7,Vandalism
2739,2021-07-19,6,Assault
2740,2021-07-19,10,Fraud
2741,2021-07-19,5,Drugs
2742,2021-07-20,20,Assault
2743,2021-07-20,6,Fraud
2744,2021-07-20,3,Drugs
2745,2021-07-20,14,Vandalism
2746,2021-07-21,16,Assault
2747,2021-07-21,9,Fraud
2748,2021-07-21,12,Drugs
2749,2021-07-21,11,Vandalism
2750,2021-07-22,9,Fraud
2751,2021-07-22,18,Assault
2752,2021-07-22,10,Drugs
2753,2021-07-22,7,Vandalism
2754,2021-07-23,7,Drugs
2755,2021-07-23,11,Vandalism
2756,2021-07-23,5,Fraud
2757,2021-07-23,11,Assault
2758,2021-07-24,19,Assault
2759,2021-07-24,11,Vandalism
2760,2021-07-24,3,Drugs
2761,2021-07-24,3,Fraud
2762,2021-07-25,15,Vandalism
2763,2021-07-25,3,Fraud
2764,2021-07-25,3,Drugs
2765,2021-07-25,18,Assault
2766,2021-07-26,8,Vandalism
2767,2021-07-26,7,Fraud
2768,2021-07-26,12,Assault
2769,2021-07-26,6,Drugs
2770,2021-07-27,6,Drugs
2771,2021-07-27,8,Vandalism
2772,2021-07-27,13,Assault
2773,2021-07-27,5,Fraud
2774,2021-07-28,3,Drugs
2775,2021-07-28,9,Vandalism
2776,2021-07-28,11,Assault
2777,2021-07-28,8,Fraud
2778,2021-07-29,5,Drugs
2779,2021-07-29,13,Assault
2780,2021-07-29,4,Fraud
2781,2021-07-29,9,Vandalism
2782,2021-07-30,5,Drugs
2783,2021-07-30,9,Vandalism
2784,2021-07-30,5,Fraud
2785,2021-07-30,11,Assault
2786,2021-07-31,5,Fraud
2787,2021-07-31,8,Vandalism
2788,2021-07-31,19,Assault
2789,2021-07-31,1,Drugs
2790,2021-08-01,4,Fraud
2791,2021-08-01,10,Vandalism
2792,2021-08-01,4,Drugs
2793,2021-08-01,20,Assault
2794,2021-08-02,4,Fraud
2795,2021-08-02,13,Assault
2796,2021-08-02,13,Vandalism
2797,2021-08-02,6,Drugs
2798,2021-08-03,9,Drugs
2799,2021-08-03,10,Fraud
2800,2021-08-03,6,Assault
2801,2021-08-03,5,Vandalism
2802,2021-08-04,12,Vandalism
2803,2021-08-04,6,Fraud
2804,2021-08-04,12,Assault
2805,2021-08-04,3,Drugs
2806,2021-08-05,5,Vandalism
2807,2021-08-05,6,Fraud
2808,2021-08-05,3,Drugs
2809,2021-08-05,7,Assault
2810,2021-08-06,17,Vandalism
2811,2021-08-06,18,Assault
2812,2021-08-06,3,Fraud
2813,2021-08-06,10,Drugs
2814,2021-08-07,2,Fraud
2815,2021-08-07,9,Vandalism
2816,2021-08-07,1,Drugs
2817,2021-08-07,17,Assault
2818,2021-08-08,3,Drugs
2819,2021-08-08,6,Fraud
2820,2021-08-08,16,Assault
2821,2021-08-08,9,Vandalism
2822,2021-08-09,7,Assault
2823,2021-08-09,4,Drugs
2824,2021-08-09,10,Vandalism
2825,2021-08-09,4,Fraud
2826,2021-08-10,11,Drugs
2827,2021-08-10,17,Assault
2828,2021-08-10,13,Vandalism
2829,2021-08-10,13,Fraud
2830,2021-08-11,12,Vandalism
2831,2021-08-11,8,Drugs
2832,2021-08-11,9,Assault
2833,2021-08-11,8,Fraud
2834,2021-08-12,6,Drugs
2835,2021-08-12,9,Fraud
2836,2021-08-12,8,Vandalism
2837,2021-08-12,7,Assault
2838,2021-08-13,12,Vandalism
2839,2021-08-13,11,Assault
2840,2021-08-13,6,Fraud
2841,2021-08-13,9,Drugs
2842,2021-08-14,6,Fraud
2843,2021-08-14,12,Vandalism
2844,2021-08-14,11,Assault
2845,2021-08-14,4,Drugs
2846,2021-08-15,25,Assault
2847,2021-08-15,3,Fraud
2848,2021-08-15,11,Vandalism
2849,2021-08-15,5,Drugs
2850,2021-08-16,5,Drugs
2851,2021-08-16,7,Fraud
2852,2021-08-16,11,Assault
2853,2021-08-16,7,Vandalism
2854,2021-08-17,5,Fraud
2855,2021-08-17,6,Assault
2856,2021-08-17,7,Vandalism
2857,2021-08-17,8,Drugs
2858,2021-08-18,15,Assault
2859,2021-08-18,7,Fraud
2860,2021-08-18,5,Drugs
2861,2021-08-18,7,Vandalism
2862,2021-08-19,10,Vandalism
2863,2021-08-19,9,Assault
2864,2021-08-19,7,Fraud
2865,2021-08-19,7,Drugs
2866,2021-08-20,10,Vandalism
2867,2021-08-20,7,Assault
2868,2021-08-20,8,Fraud
2869,2021-08-20,7,Drugs
2870,2021-08-21,8,Fraud
2871,2021-08-21,5,Vandalism
2872,2021-08-21,4,Drugs
2873,2021-08-21,13,Assault
2874,2021-08-22,12,Assault
2875,2021-08-22,4,Fraud
2876,2021-08-22,2,Drugs
2877,2021-08-22,11,Vandalism
2878,2021-08-23,2,Drugs
2879,2021-08-23,5,Vandalism
2880,2021-08-23,3,Fraud
2881,2021-08-23,9,Assault
2882,2021-08-24,7,Vandalism
2883,2021-08-24,11,Assault
2884,2021-08-24,7,Drugs
2885,2021-08-24,5,Fraud
2886,2021-08-25,12,Drugs
2887,2021-08-25,19,Vandalism
2888,2021-08-25,10,Assault
2889,2021-08-25,8,Fraud
2890,2021-08-26,5,Drugs
2891,2021-08-26,7,Fraud
2892,2021-08-26,6,Assault
2893,2021-08-26,9,Vandalism
2894,2021-08-27,7,Fraud
2895,2021-08-27,11,Assault
2896,2021-08-27,11,Vandalism
2897,2021-08-27,3,Drugs
2898,2021-08-28,13,Assault
2899,2021-08-28,25,Vandalism
2900,2021-08-28,4,Fraud
2901,2021-08-28,1,Drugs
2902,2021-08-29,11,Vandalism
2903,2021-08-29,1,Drugs
2904,2021-08-29,13,Assault
2905,2021-08-29,4,Fraud
2906,2021-08-30,6,Drugs
2907,2021-08-30,15,Assault
2908,2021-08-30,7,Fraud
2909,2021-08-30,6,Vandalism
2910,2021-08-31,14,Assault
2911,2021-08-31,4,Fraud
2912,2021-08-31,9,Vandalism
2913,2021-08-31,5,Drugs
2914,2021-09-01,8,Drugs
2915,2021-09-01,11,Assault
2916,2021-09-01,7,Vandalism
2917,2021-09-01,5,Fraud
2918,2021-09-02,2,Drugs
2919,2021-09-02,9,Assault
2920,2021-09-02,11,Vandalism
2921,2021-09-02,6,Fraud
2922,2021-09-03,12,Assault
2923,2021-09-03,6,Drugs
2924,2021-09-03,10,Vandalism
2925,2021-09-03,7,Fraud
2926,2021-09-04,5,Drugs
2927,2021-09-04,7,Vandalism
2928,2021-09-04,5,Fraud
2929,2021-09-04,21,Assault
2930,2021-09-05,1,Drugs
2931,2021-09-05,16,Vandalism
2932,2021-09-05,2,Fraud
2933,2021-09-05,23,Assault
2934,2021-09-06,10,Vandalism
2935,2021-09-06,1,Fraud
2936,2021-09-06,14,Assault
2937,2021-09-06,8,Drugs
2938,2021-09-07,14,Assault
2939,2021-09-07,5,Fraud
2940,2021-09-07,8,Drugs
2941,2021-09-07,9,Vandalism
2942,2021-09-08,4,Fraud
2943,2021-09-08,19,Assault
2944,2021-09-08,3,Drugs
2945,2021-09-08,11,Vandalism
2946,2021-09-09,11,Vandalism
2947,2021-09-09,3,Drugs
2948,2021-09-09,10,Assault
2949,2021-09-09,8,Fraud
2950,2021-09-10,8,Vandalism
2951,2021-09-10,9,Drugs
2952,2021-09-10,7,Fraud
2953,2021-09-10,11,Assault
2954,2021-09-11,5,Fraud
2955,2021-09-11,4,Drugs
2956,2021-09-11,14,Assault
2957,2021-09-11,14,Vandalism
2958,2021-09-12,16,Assault
2959,2021-09-12,14,Vandalism
2960,2021-09-12,3,Drugs
2961,2021-09-12,3,Fraud
2962,2021-09-13,10,Fraud
2963,2021-09-13,7,Assault
2964,2021-09-13,8,Drugs
2965,2021-09-13,6,Vandalism
2966,2021-09-14,10,Assault
2967,2021-09-14,10,Fraud
2968,2021-09-14,4,Drugs
2969,2021-09-14,8,Vandalism
2970,2021-09-15,12,Vandalism
2971,2021-09-15,5,Drugs
2972,2021-09-15,10,Fraud
2973,2021-09-15,15,Assault
2974,2021-09-16,8,Vandalism
2975,2021-09-16,4,Drugs
2976,2021-09-16,9,Assault
2977,2021-09-16,2,Fraud
2978,2021-09-17,12,Assault
2979,2021-09-17,6,Drugs
2980,2021-09-17,10,Fraud
2981,2021-09-17,9,Vandalism
2982,2021-09-18,3,Drugs
2983,2021-09-18,6,Fraud
2984,2021-09-18,8,Vandalism
2985,2021-09-18,15,Assault
2986,2021-09-19,3,Drugs
2987,2021-09-19,11,Assault
2988,2021-09-19,13,Vandalism
2989,2021-09-19,5,Fraud
2990,2021-09-20,17,Assault
2991,2021-09-20,4,Drugs
2992,2021-09-20,9,Vandalism
2993,2021-09-20,8,Fraud
2994,2021-09-21,12,Fraud
2995,2021-09-21,8,Vandalism
2996,2021-09-21,15,Assault
2997,2021-09-21,2,Drugs
2998,2021-09-22,6,Fraud
2999,2021-09-22,1,Drugs
3000,2021-09-22,11,Vandalism
3001,2021-09-22,12,Assault
3002,2021-09-23,9,Assault
3003,2021-09-23,1,Fraud
3004,2021-09-23,4,Drugs
3005,2021-09-23,5,Vandalism
3006,2021-09-24,3,Drugs
3007,2021-09-24,12,Assault
3008,2021-09-24,6,Fraud
3009,2021-09-24,10,Vandalism
3010,2021-09-25,1,Fraud
3011,2021-09-25,9,Assault
3012,2021-09-25,15,Vandalism
3013,2021-09-25,4,Drugs
3014,2021-09-26,3,Fraud
3015,2021-09-26,15,Vandalism
3016,2021-09-26,13,Assault
3017,2021-09-27,7,Fraud
3018,2021-09-27,19,Assault
3019,2021-09-27,8,Vandalism
3020,2021-09-27,3,Drugs
3021,2021-09-28,3,Fraud
3022,2021-09-28,7,Vandalism
3023,2021-09-28,9,Assault
3024,2021-09-28,1,Drugs
3025,2021-09-29,7,Fraud
3026,2021-09-29,7,Assault
3027,2021-09-29,8,Vandalism
3028,2021-09-29,9,Drugs
3029,2021-09-30,9,Vandalism
3030,2021-09-30,12,Assault
3031,2021-09-30,5,Drugs
3032,2021-09-30,4,Fraud
3033,2021-10-01,7,Drugs
3034,2021-10-01,8,Vandalism
3035,2021-10-01,19,Assault
3036,2021-10-01,8,Fraud
3037,2021-10-02,16,Vandalism
3038,2021-10-02,15,Assault
3039,2021-10-02,1,Drugs
3040,2021-10-02,7,Fraud
3041,2021-10-03,16,Assault
3042,2021-10-03,2,Fraud
3043,2021-10-03,8,Vandalism
3044,2021-10-04,2,Vandalism
3045,2021-10-04,6,Drugs
3046,2021-10-04,5,Assault
3047,2021-10-04,3,Fraud
3048,2021-10-05,13,Assault
3049,2021-10-05,3,Drugs
3050,2021-10-05,3,Fraud
3051,2021-10-05,11,Vandalism
3052,2021-10-06,11,Assault
3053,2021-10-06,5,Fraud
3054,2021-10-06,6,Vandalism
3055,2021-10-06,5,Drugs
3056,2021-10-07,16,Assault
3057,2021-10-07,7,Fraud
3058,2021-10-07,7,Vandalism
3059,2021-10-07,6,Drugs
3060,2021-10-08,5,Fraud
3061,2021-10-08,6,Drugs
3062,2021-10-08,11,Vandalism
3063,2021-10-08,12,Assault
3064,2021-10-09,1,Drugs
3065,2021-10-09,2,Fraud
3066,2021-10-09,5,Vandalism
3067,2021-10-09,18,Assault
3068,2021-10-10,2,Fraud
3069,2021-10-10,19,Vandalism
3070,2021-10-10,11,Assault
3071,2021-10-11,12,Assault
3072,2021-10-11,3,Fraud
3073,2021-10-11,16,Vandalism
3074,2021-10-12,16,Assault
3075,2021-10-12,5,Vandalism
3076,2021-10-12,5,Drugs
3077,2021-10-12,5,Fraud
3078,2021-10-13,11,Assault
3079,2021-10-13,5,Drugs
3080,2021-10-13,5,Fraud
3081,2021-10-13,15,Vandalism
3082,2021-10-14,6,Fraud
3083,2021-10-14,8,Vandalism
3084,2021-10-14,12,Assault
3085,2021-10-14,10,Drugs
3086,2021-10-15,9,Vandalism
3087,2021-10-15,14,Assault
3088,2021-10-15,4,Drugs
3089,2021-10-15,8,Fraud
3090,2021-10-16,6,Drugs
3091,2021-10-16,8,Vandalism
3092,2021-10-16,14,Assault
3093,2021-10-16,5,Fraud
3094,2021-10-17,2,Fraud
3095,2021-10-17,17,Assault
3096,2021-10-17,14,Vandalism
3097,2021-10-17,1,Drugs
3098,2021-10-18,7,Drugs
3099,2021-10-18,7,Fraud
3100,2021-10-18,6,Vandalism
3101,2021-10-18,16,Assault
3102,2021-10-19,6,Drugs
3103,2021-10-19,5,Assault
3104,2021-10-19,6,Vandalism
3105,2021-10-19,1,Fraud
3106,2021-10-20,6,Fraud
3107,2021-10-20,7,Vandalism
3108,2021-10-20,9,Assault
3109,2021-10-20,9,Drugs
3110,2021-10-21,5,Drugs
3111,2021-10-21,3,Fraud
3112,2021-10-21,14,Assault
3113,2021-10-21,6,Vandalism
3114,2021-10-22,15,Assault
3115,2021-10-22,2,Drugs
3116,2021-10-22,7,Fraud
3117,2021-10-22,13,Vandalism
3118,2021-10-23,12,Vandalism
3119,2021-10-23,3,Drugs
3120,2021-10-23,19,Assault
3121,2021-10-23,6,Fraud
3122,2021-10-24,1,Fraud
3123,2021-10-24,11,Assault
3124,2021-10-24,14,Vandalism
3125,2021-10-25,7,Drugs
3126,2021-10-25,12,Assault
3127,2021-10-25,6,Fraud
3128,2021-10-25,7,Vandalism
3129,2021-10-26,2,Drugs
3130,2021-10-26,5,Fraud
3131,2021-10-26,5,Vandalism
3132,2021-10-26,11,Assault
3133,2021-10-27,12,Vandalism
3134,2021-10-27,1,Drugs
3135,2021-10-27,10,Assault
3136,2021-10-27,5,Fraud
3137,2021-10-28,9,Assault
3138,2021-10-28,2,Drugs
3139,2021-10-28,7,Fraud
3140,2021-10-28,3,Vandalism
3141,2021-10-29,7,Vandalism
3142,2021-10-29,3,Fraud
3143,2021-10-29,7,Drugs
3144,2021-10-29,16,Assault
3145,2021-10-30,16,Assault
3146,2021-10-30,10,Vandalism
3147,2021-10-30,1,Drugs
3148,2021-10-30,3,Fraud
3149,2021-10-31,21,Assault
3150,2021-10-31,18,Vandalism
3151,2021-10-31,1,Drugs
3152,2021-10-31,4,Fraud
3153,2021-11-01,10,Fraud
3154,2021-11-01,14,Vandalism
3155,2021-11-01,7,Drugs
3156,2021-11-01,14,Assault
3157,2021-11-02,2,Drugs
3158,2021-11-02,8,Fraud
3159,2021-11-02,9,Vandalism
3160,2021-11-02,12,Assault
3161,2021-11-03,8,Drugs
3162,2021-11-03,10,Assault
3163,2021-11-03,5,Fraud
3164,2021-11-03,7,Vandalism
3165,2021-11-04,11,Assault
3166,2021-11-04,5,Fraud
3167,2021-11-04,8,Vandalism
3168,2021-11-04,3,Drugs
3169,2021-11-05,6,Fraud
3170,2021-11-05,8,Vandalism
3171,2021-11-05,1,Drugs
3172,2021-11-05,11,Assault
3173,2021-11-06,6,Fraud
3174,2021-11-06,17,Assault
3175,2021-11-06,11,Vandalism
3176,2021-11-07,1,Fraud
3177,2021-11-07,9,Vandalism
3178,2021-11-07,15,Assault
3179,2021-11-07,2,Drugs
3180,2021-11-08,14,Vandalism
3181,2021-11-08,12,Assault
3182,2021-11-08,2,Drugs
3183,2021-11-08,2,Fraud
3184,2021-11-09,4,Assault
3185,2021-11-09,12,Vandalism
3186,2021-11-09,3,Drugs
3187,2021-11-09,3,Fraud
3188,2021-11-10,6,Fraud
3189,2021-11-10,6,Drugs
3190,2021-11-10,7,Vandalism
3191,2021-11-10,15,Assault
3192,2021-11-11,3,Fraud
3193,2021-11-11,6,Assault
3194,2021-11-11,11,Vandalism
3195,2021-11-11,1,Drugs
3196,2021-11-12,13,Assault
3197,2021-11-12,6,Fraud
3198,2021-11-12,12,Vandalism
3199,2021-11-12,3,Drugs
3200,2021-11-13,5,Drugs
3201,2021-11-13,14,Assault
3202,2021-11-13,4,Fraud
3203,2021-11-13,9,Vandalism
3204,2021-11-14,7,Vandalism
3205,2021-11-14,1,Drugs
3206,2021-11-14,2,Fraud
3207,2021-11-14,11,Assault
3208,2021-11-15,4,Drugs
3209,2021-11-15,3,Fraud
3210,2021-11-15,13,Vandalism
3211,2021-11-15,14,Assault
3212,2021-11-16,5,Drugs
3213,2021-11-16,4,Vandalism
3214,2021-11-16,8,Assault
3215,2021-11-16,5,Fraud
3216,2021-11-17,10,Assault
3217,2021-11-17,6,Drugs
3218,2021-11-17,6,Vandalism
3219,2021-11-17,5,Fraud
3220,2021-11-18,7,Fraud
3221,2021-11-18,6,Vandalism
3222,2021-11-18,9,Assault
3223,2021-11-19,2,Drugs
3224,2021-11-19,8,Vandalism
3225,2021-11-19,4,Fraud
3226,2021-11-19,9,Assault
3227,2021-11-20,2,Fraud
3228,2021-11-20,9,Vandalism
3229,2021-11-20,12,Assault
3230,2021-11-21,4,Fraud
3231,2021-11-21,10,Assault
3232,2021-11-21,13,Vandalism
3233,2021-11-21,4,Drugs
3234,2021-11-22,10,Vandalism
3235,2021-11-22,5,Fraud
3236,2021-11-22,9,Assault
3237,2021-11-22,4,Drugs
3238,2021-11-23,2,Assault
3239,2021-11-23,2,Drugs
3240,2021-11-23,6,Vandalism
3241,2021-11-23,8,Fraud
3242,2021-11-24,5,Fraud
3243,2021-11-24,9,Assault
3244,2021-11-24,8,Vandalism
3245,2021-11-25,2,Fraud
3246,2021-11-25,6,Assault
3247,2021-11-25,8,Vandalism
3248,2021-11-26,11,Assault
3249,2021-11-26,1,Drugs
3250,2021-11-26,3,Vandalism
3251,2021-11-26,1,Fraud
3252,2021-11-27,4,Drugs
3253,2021-11-27,12,Assault
3254,2021-11-27,5,Fraud
3255,2021-11-27,7,Vandalism
3256,2021-11-28,1,Fraud
3257,2021-11-28,9,Assault
3258,2021-11-28,10,Vandalism
3259,2021-11-28,1,Drugs
3260,2021-11-29,7,Fraud
3261,2021-11-29,5,Drugs
3262,2021-11-29,3,Vandalism
3263,2021-11-29,8,Assault
3264,2021-11-30,9,Assault
3265,2021-11-30,5,Fraud
3266,2021-11-30,7,Drugs
3267,2021-11-30,5,Vandalism
3268,2021-12-01,6,Drugs
3269,2021-12-01,9,Assault
3270,2021-12-01,7,Fraud
3271,2021-12-01,8,Vandalism
3272,2021-12-02,4,Drugs
3273,2021-12-02,8,Assault
3274,2021-12-02,5,Fraud
3275,2021-12-02,4,Vandalism
3276,2021-12-03,4,Drugs
3277,2021-12-03,20,Assault
3278,2021-12-03,10,Vandalism
3279,2021-12-03,4,Fraud
3280,2021-12-04,9,Vandalism
3281,2021-12-04,5,Drugs
3282,2021-12-04,2,Fraud
3283,2021-12-04,8,Assault
3284,2021-12-05,5,Vandalism
3285,2021-12-05,1,Drugs
3286,2021-12-05,1,Fraud
3287,2021-12-05,8,Assault
3288,2021-12-06,4,Drugs
3289,2021-12-06,8,Fraud
3290,2021-12-06,3,Vandalism
3291,2021-12-06,13,Assault
3292,2021-12-07,8,Fraud
3293,2021-12-07,11,Assault
3294,2021-12-07,9,Drugs
3295,2021-12-07,12,Vandalism
3296,2021-12-08,10,Assault
3297,2021-12-08,3,Drugs
3298,2021-12-08,6,Fraud
3299,2021-12-08,9,Vandalism
3300,2021-12-09,2,Fraud
3301,2021-12-09,6,Assault
3302,2021-12-09,8,Drugs
3303,2021-12-09,6,Vandalism
3304,2021-12-10,7,Assault
3305,2021-12-10,5,Vandalism
3306,2021-12-10,2,Drugs
3307,2021-12-10,5,Fraud
3308,2021-12-11,2,Vandalism
3309,2021-12-11,6,Assault
3310,2021-12-12,5,Assault
3311,2021-12-12,1,Drugs
3312,2021-12-12,6,Fraud
3313,2021-12-12,8,Vandalism
3314,2021-12-13,4,Fraud
3315,2021-12-13,6,Drugs
3316,2021-12-13,9,Vandalism
3317,2021-12-13,10,Assault
3318,2021-12-14,3,Assault
3319,2021-12-14,2,Vandalism
3320,2021-12-14,6,Fraud
3321,2021-12-14,2,Drugs
3322,2021-12-15,11,Assault
3323,2021-12-15,2,Fraud
3324,2021-12-15,12,Vandalism
3325,2021-12-15,2,Drugs
3326,2021-12-16,4,Assault
3327,2021-12-16,2,Drugs
3328,2021-12-16,9,Vandalism
3329,2021-12-16,4,Fraud
3330,2021-12-17,3,Fraud
3331,2021-12-17,3,Drugs
3332,2021-12-17,11,Vandalism
3333,2021-12-17,13,Assault
3334,2021-12-18,14,Assault
3335,2021-12-18,1,Drugs
3336,2021-12-18,11,Vandalism
3337,2021-12-18,2,Fraud
3338,2021-12-19,13,Assault
3339,2021-12-19,10,Vandalism
3340,2021-12-19,1,Fraud
3341,2021-12-20,10,Assault
3342,2021-12-20,4,Vandalism
3343,2021-12-20,1,Drugs
3344,2021-12-20,5,Fraud
3345,2021-12-21,1,Fraud
3346,2021-12-21,10,Vandalism
